# 表情面板的排布：分组\temoji\t中文名\t英文名，按 Unicode 的 CLDR 顺序（面板就照这个排）
# 由 render-panel.py 从 Unicode emoji-test.txt 生成（Unicode License v3），别手改
# group: Smileys & Emotion
Objects	📮	信箱	postbox
Objects	🗳️	ballot box with ballot	ballot box with ballot
Objects	✏️	pencil	pencil
Objects	✒️	black nib	black nib
Objects	🖋️	fountain pen	fountain pen
Objects	🖊️	pen	pen
Objects	🖌️	paintbrush	paintbrush
Objects	🖍️	crayon	crayon
Objects	📝	便条	memo
Objects	🪌	eraser	eraser
Objects	💼	包	briefcase
Objects	📁	办公	file folder
Objects	📂	办公	open file folder
Objects	🗂️	card index dividers	card index dividers
Objects	📅	日历	calendar
Objects	📆	日历	tear-off calendar
Objects	🗒️	spiral notepad	spiral notepad
Objects	🗓️	spiral calendar	spiral calendar
Objects	📇	卡片	card index
Objects	📈	上升	chart increasing
Objects	📉	下跌	chart decreasing
Objects	📊	图形	bar chart
Objects	📋	夹子	clipboard
Objects	📌	固定	pushpin
Objects	📍	位置	round pushpin
Objects	📎	纸夹	paperclip
Objects	🖇️	linked paperclips	linked paperclips
Objects	📏	尺	straight ruler
Objects	📐	尺	triangular ruler
Objects	✂️	scissors	scissors
Objects	🗃️	card file box	card file box
Objects	🗄️	file cabinet	file cabinet
Objects	🗑️	wastebasket	wastebasket
Objects	🔒	锁	locked
Objects	🔓	锁	unlocked
Objects	🔏	笔	locked with pen
Objects	🔐	锁	locked with key
Objects	🔑	密码	key
Objects	🗝️	old key	old key
Objects	🪍	net with handle	net with handle
Objects	🔨	修理	hammer
Objects	🪓	斧头	axe
Objects	⛏️	pick	pick
Objects	⚒️	hammer and pick	hammer and pick
Objects	🛠️	hammer and wrench	hammer and wrench
Objects	🗡️	dagger	dagger
Objects	⚔️	crossed swords	crossed swords
Objects	💣	炸弹	bomb
Objects	🪃	反弹	boomerang
Objects	🏹	弓	bow and arrow
Objects	🛡️	shield	shield
Objects	🪚	锯	carpentry saw
Objects	🔧	工具	wrench
Objects	🪛	工具	screwdriver
Objects	🔩	工具	nut and bolt
Objects	⚙️	gear	gear
Objects	🗜️	clamp	clamp
Objects	⚖️	balance scale	balance scale
Objects	🦯	盲	white cane
Objects	🔗	网址	link
Objects	⛓️‍💥	broken chain	broken chain
Objects	⛓️	chains	chains
Objects	🪝	卖点	hook
Objects	🧰	工具	toolbox
Objects	🧲	吸引	magnet
Objects	🪜	台阶	ladder
Objects	🪏	铲	shovel
Objects	⚗️	alembic	alembic
Objects	🧪	化学	test tube
Objects	🧫	培养	petri dish
Objects	🧬	基因	dna
Objects	🔬	实验	microscope
Objects	🔭	天体	telescope
Objects	📡	卫星	satellite antenna
Objects	💉	医学	syringe
Objects	🩸	医疗	drop of blood
Objects	💊	药	pill
Objects	🩹	伤口	adhesive bandage
Objects	🩼	受伤	crutch
Objects	🩺	医生	stethoscope
Objects	🩻	医生	x-ray
Objects	🚪	门	door
Objects	🛗	电梯	elevator
Objects	🪞	化妆	mirror
Objects	🪟	开窗	window
Objects	🛏️	bed	bed
Objects	🛋️	couch and lamp	couch and lamp
Objects	🪑	坐下	chair
Objects	🚽	wc	toilet
Objects	🪠	便便	plunger
Objects	🚿	喷头	shower
Objects	🛁	沐浴	bathtub
Objects	🪤	奶酪	mouse trap
Objects	🪒	刀	razor
Objects	🧴	乳液	lotion bottle
Objects	🧷	别针	safety pin
Objects	🧹	女巫	broom
Objects	🧺	筐	basket
Objects	🧻	卷纸	roll of paper
Objects	🪣	桶	bucket
Objects	🧼	皂	soap
Objects	🫧	打嗝	bubbles
Objects	🪥	刷	toothbrush
Objects	🧽	吸收	sponge
Objects	🧯	压制	fire extinguisher
Objects	🛒	购物	shopping cart
Objects	🚬	烟	cigarette
Objects	⚰️	coffin	coffin
Objects	🪦	公墓	headstone
Objects	⚱️	funeral urn	funeral urn
Objects	🧿	珠子	nazar amulet
Objects	🪬	手	hamsa
Objects	🗿	摩埃	moai
Objects	🪧	告示	placard
Objects	🪪	id	identification card
# group: Symbols
Symbols	🏧	标识	ATM sign
Symbols	🚮	倒垃圾	litter in bin sign
Symbols	🚰	水	potable water
Symbols	♿	残疾	wheelchair symbol
Symbols	🚹	厕所	men’s room
Symbols	🚺	厕所	women’s room
Symbols	🚻	wc	restroom
Symbols	🚼	婴儿	baby symbol
Symbols	🚾	厕所	water closet
Symbols	🛂	安检	passport control
Symbols	🛃	海关	customs
Symbols	🛄	提取	baggage claim
Symbols	🛅	寄存	left luggage
Symbols	⚠️	warning	warning
Symbols	🚸	交通	children crossing
Symbols	⛔	交通	no entry
Symbols	🚫	不准	prohibited
Symbols	🚳	严禁	no bicycles
Symbols	🚭	严禁	no smoking
Symbols	🚯	严禁	no littering
Symbols	🚱	水	non-potable water
Symbols	🚷	严禁	no pedestrians
Symbols	📵	严禁	no mobile phones
Symbols	🔞	禁止	no one under eighteen
Symbols	☢️	radioactive	radioactive
Symbols	☣️	biohazard	biohazard
Symbols	⬆️	up arrow	up arrow
Symbols	↗️	up-right arrow	up-right arrow
Symbols	➡️	right arrow	right arrow
Symbols	↘️	down-right arrow	down-right arrow
Symbols	⬇️	down arrow	down arrow
Symbols	↙️	down-left arrow	down-left arrow
Symbols	⬅️	left arrow	left arrow
Symbols	↖️	up-left arrow	up-left arrow
Symbols	↕️	up-down arrow	up-down arrow
Symbols	↔️	left-right arrow	left-right arrow
Symbols	↩️	right arrow curving left	right arrow curving left
Symbols	↪️	left arrow curving right	left arrow curving right
Symbols	⤴️	right arrow curving up	right arrow curving up
Symbols	⤵️	right arrow curving down	right arrow curving down
Symbols	🔃	刷新	clockwise vertical arrows
Symbols	🔄	倒转	counterclockwise arrows button
Symbols	🔙	回退	BACK arrow
Symbols	🔚	箭头	END arrow
Symbols	🔛	on	ON! arrow
Symbols	🔜	箭头	SOON arrow
Symbols	🔝	顶	TOP arrow
Symbols	🛐	地点	place of worship
Symbols	⚛️	atom symbol	atom symbol
Symbols	🕉️	om	om
Symbols	✡️	star of David	star of David
Symbols	☸️	wheel of dharma	wheel of dharma
Symbols	☯️	yin yang	yin yang
Symbols	✝️	latin cross	latin cross
Symbols	☦️	orthodox cross	orthodox cross
Symbols	☪️	star and crescent	star and crescent
Symbols	☮️	peace symbol	peace symbol
Symbols	🕎	宗教	menorah
Symbols	🔯	命运	dotted six-pointed star
Symbols	🪯	信仰	khanda
Symbols	♈	公羊	Aries
Symbols	♉	公牛	Taurus
Symbols	♊	双子	Gemini
Symbols	♋	巨蟹	Cancer
Symbols	♌	星座	Leo
Symbols	♍	星座	Virgo
Symbols	♎	平衡	Libra
Symbols	♏	天蝎	Scorpio
Symbols	♐	射手	Sagittarius
Symbols	♑	山羊	Capricorn
Symbols	♒	水	Aquarius
Symbols	♓	鱼	Pisces
Symbols	⛎	蛇	Ophiuchus
Symbols	🔀	交叉	shuffle tracks button
Symbols	🔁	循环	repeat button
Symbols	🔂	循环	repeat single button
Symbols	▶️	play button	play button
Symbols	⏩	向前	fast-forward button
Symbols	⏭️	next track button	next track button
Symbols	⏯️	play or pause button	play or pause button
Symbols	◀️	reverse button	reverse button
Symbols	⏪	倒回	fast reverse button
Symbols	⏮️	last track button	last track button
Symbols	🔼	上	upwards button
Symbols	⏫	上	fast up button
Symbols	🔽	下	downwards button
Symbols	⏬	下	fast down button
Symbols	⏸️	pause button	pause button
Symbols	⏹️	stop button	stop button
Symbols	⏺️	record button	record button
Symbols	⏏️	eject button	eject button
Symbols	🎦	剧院	cinema
Symbols	🔅	低	dim button
Symbols	🔆	亮	bright button
Symbols	📶	条	antenna bars
Symbols	🛜	宽带	wireless
Symbols	📳	手机	vibration mode
Symbols	📴	关机	mobile phone off
Symbols	♀️	female sign	female sign
Symbols	♂️	male sign	male sign
Symbols	⚧️	transgender symbol	transgender symbol
Symbols	✖️	multiply	multiply
Symbols	➕	加	plus
Symbols	➖	减	minus
Symbols	➗	除	divide
Symbols	🟰	回答	heavy equals sign
Symbols	♾️	infinity	infinity
Symbols	‼️	double exclamation mark	double exclamation mark
Symbols	⁉️	exclamation question mark	exclamation question mark
Symbols	❓	标点	red question mark
Symbols	❔	空心	white question mark
Symbols	❕	叹号	white exclamation mark
Symbols	❗	叹号	red exclamation mark
Symbols	〰️	wavy dash	wavy dash
Symbols	💱	兑换	currency exchange
Symbols	💲	现金	heavy dollar sign
Symbols	⚕️	medical symbol	medical symbol
Symbols	♻️	recycling symbol	recycling symbol
Symbols	⚜️	fleur-de-lis	fleur-de-lis
Symbols	🔱	工具	trident emblem
Symbols	📛	名牌	name badge
Symbols	🔰	军警	Japanese symbol for beginner
Symbols	⭕	红	hollow red circle
Symbols	✅	勾	check mark button
Symbols	☑️	check box with check	check box with check
Symbols	✔️	check mark	check mark
Symbols	❌	交叉	cross mark
Symbols	❎	叉	cross mark button
Symbols	➰	单环	curly loop
Symbols	➿	双环	double curly loop
Symbols	〽️	part alternation mark	part alternation mark
Symbols	✳️	eight-spoked asterisk	eight-spoked asterisk
Symbols	✴️	eight-pointed star	eight-pointed star
Symbols	❇️	sparkle	sparkle
Symbols	©️	copyright	copyright
Symbols	®️	registered	registered
Symbols	™️	trade mark	trade mark
Symbols	🫟	喷洒	splatter
Symbols	#️⃣	keycap: #	keycap: #
Symbols	*️⃣	keycap: *	keycap: *
Symbols	0️⃣	keycap: 0	keycap: 0
Symbols	1️⃣	keycap: 1	keycap: 1
Symbols	2️⃣	keycap: 2	keycap: 2
Symbols	3️⃣	keycap: 3	keycap: 3
Symbols	4️⃣	keycap: 4	keycap: 4
Symbols	5️⃣	keycap: 5	keycap: 5
Symbols	6️⃣	keycap: 6	keycap: 6
Symbols	7️⃣	keycap: 7	keycap: 7
Symbols	8️⃣	keycap: 8	keycap: 8
Symbols	9️⃣	keycap: 9	keycap: 9
Symbols	🔟	按键	keycap: 10
Symbols	🔠	字母	input latin uppercase
Symbols	🔡	打字	input latin lowercase
Symbols	🔢	打字	input numbers
Symbols	🔣	字符	input symbols
Symbols	🔤	字母	input latin letters
Symbols	🅰️	A button (blood type)	A button (blood type)
Symbols	🆎	ab	AB button (blood type)
Symbols	🅱️	B button (blood type)	B button (blood type)
Symbols	🆑	cl	CL button
Symbols	🆒	按键	COOL button
Symbols	🆓	免费	FREE button
Symbols	ℹ️	information	information
Symbols	🆔	id	ID button
Symbols	Ⓜ️	circled M	circled M
Symbols	🆕	按键	NEW button
Symbols	🆖	ng	NG button
Symbols	🅾️	O button (blood type)	O button (blood type)
Symbols	🆗	ok	OK button
Symbols	🅿️	P button	P button
Symbols	🆘	按键	SOS button
Symbols	🆙	up	UP! button
Symbols	🆚	vs	VS button
Symbols	🈁	按键	Japanese “here” button
Symbols	🈂️	Japanese “service charge” button	Japanese “service charge” button
Symbols	🈷️	Japanese “monthly amount” button	Japanese “monthly amount” button
Symbols	🈶	按键	Japanese “not free of charge” button
Symbols	🈯	保留	Japanese “reserved” button
Symbols	🉐	按键	Japanese “bargain” button
Symbols	🈹	打折	Japanese “discount” button
Symbols	🈚	免费	Japanese “free of charge” button
Symbols	🈲	禁	Japanese “prohibited” button
Symbols	🉑	可	Japanese “acceptable” button
Symbols	🈸	申	Japanese “application” button
Symbols	🈴	合	Japanese “passing grade” button
Symbols	🈳	空	Japanese “vacancy” button
Symbols	㊗️	Japanese “congratulations” button	Japanese “congratulations” button
Symbols	㊙️	Japanese “secret” button	Japanese “secret” button
Symbols	🈺	营	Japanese “open for business” button
Symbols	🈵	座位	Japanese “no vacancy” button
Symbols	🔴	圆	red circle
Symbols	🟠	圆	orange circle
Symbols	🟡	圆	yellow circle
Symbols	🟢	圆	green circle
Symbols	🔵	圆	blue circle
Symbols	🟣	圆	purple circle
Symbols	🟤	圆	brown circle
Symbols	⚫	圆	black circle
Symbols	⚪	圆	white circle
Symbols	🟥	红	red square
Symbols	🟧	橙	orange square
Symbols	🟨	黄	yellow square
Symbols	🟩	绿	green square
Symbols	🟦	蓝	blue square
Symbols	🟪	紫	purple square
Symbols	🟫	棕	brown square
Symbols	⬛	大	black large square
Symbols	⬜	大	white large square
Symbols	◼️	black medium square	black medium square
Symbols	◻️	white medium square	white medium square
Symbols	◾	black medium-small square	black medium-small square
Symbols	◽	white medium-small square	white medium-small square
Symbols	▪️	black small square	black small square
Symbols	▫️	white small square	white small square
Symbols	🔶	大	large orange diamond
Symbols	🔷	大	large blue diamond
Symbols	🔸	小	small orange diamond
Symbols	🔹	小	small blue diamond
Symbols	🔺	向上	red triangle pointed up
Symbols	🔻	向下	red triangle pointed down
Symbols	💠	圆	diamond with a dot
Symbols	🔘	单独	radio button
Symbols	🔳	按钮	white square button
Symbols	🔲	几何	black square button
# group: Flags
Flags	🏁	方格	chequered flag
Flags	🚩	旗	triangular flag
Flags	🎌	旗	crossed flags
Flags	🏴	黑旗	black flag
Flags	🏳️	white flag	white flag
Flags	🏳️‍🌈	rainbow flag	rainbow flag
Flags	🏳️‍⚧️	transgender flag	transgender flag
Flags	🏴‍☠️	pirate flag	pirate flag
Flags	🇦🇨	旗	flag: Ascension Island
Flags	🇦🇩	旗	flag: Andorra
Flags	🇦🇪	旗	flag: United Arab Emirates
Flags	🇦🇫	旗	flag: Afghanistan
Flags	🇦🇬	旗	flag: Antigua & Barbuda
Flags	🇦🇮	旗	flag: Anguilla
Flags	🇦🇱	旗	flag: Albania
Flags	🇦🇲	旗	flag: Armenia
Flags	🇦🇴	旗	flag: Angola
Flags	🇦🇶	旗	flag: Antarctica
Flags	🇦🇷	旗	flag: Argentina
Flags	🇦🇸	旗	flag: American Samoa
Flags	🇦🇹	旗	flag: Austria
Flags	🇦🇺	旗	flag: Australia
Flags	🇦🇼	旗	flag: Aruba
Flags	🇦🇽	旗	flag: Åland Islands
Flags	🇦🇿	旗	flag: Azerbaijan
Flags	🇧🇦	旗	flag: Bosnia & Herzegovina
Flags	🇧🇧	旗	flag: Barbados
Flags	🇧🇩	旗	flag: Bangladesh
Flags	🇧🇪	旗	flag: Belgium
Flags	🇧🇫	旗	flag: Burkina Faso
Flags	🇧🇬	旗	flag: Bulgaria
Flags	🇧🇭	旗	flag: Bahrain
Flags	🇧🇮	旗	flag: Burundi
Flags	🇧🇯	旗	flag: Benin
Flags	🇧🇱	旗	flag: St. Barthélemy
Flags	🇧🇲	旗	flag: Bermuda
Flags	🇧🇳	旗	flag: Brunei
Flags	🇧🇴	旗	flag: Bolivia
Flags	🇧🇶	旗	flag: Caribbean Netherlands
Flags	🇧🇷	旗	flag: Brazil
Flags	🇧🇸	旗	flag: Bahamas
Flags	🇧🇹	旗	flag: Bhutan
Flags	🇧🇻	旗	flag: Bouvet Island
Flags	🇧🇼	旗	flag: Botswana
Flags	🇧🇾	旗	flag: Belarus
Flags	🇧🇿	旗	flag: Belize
Flags	🇨🇦	旗	flag: Canada
Flags	🇨🇨	旗	flag: Cocos (Keeling) Islands
Flags	🇨🇩	旗	flag: Congo - Kinshasa
Flags	🇨🇫	旗	flag: Central African Republic
Flags	🇨🇬	旗	flag: Congo - Brazzaville
Flags	🇨🇭	旗	flag: Switzerland
Flags	🇨🇮	旗	flag: Côte d’Ivoire
Flags	🇨🇰	旗	flag: Cook Islands
Flags	🇨🇱	旗	flag: Chile
Flags	🇨🇲	旗	flag: Cameroon
Flags	🇨🇳	旗	flag: China
Flags	🇨🇴	旗	flag: Colombia
Flags	🇨🇵	旗	flag: Clipperton Island
Flags	🇨🇶	旗	flag: Sark
Flags	🇨🇷	旗	flag: Costa Rica
Flags	🇨🇺	旗	flag: Cuba
Flags	🇨🇻	旗	flag: Cape Verde
Flags	🇨🇼	旗	flag: Curaçao
Flags	🇨🇽	旗	flag: Christmas Island
Flags	🇨🇾	旗	flag: Cyprus
Flags	🇨🇿	旗	flag: Czechia
Flags	🇩🇪	旗	flag: Germany
Flags	🇩🇬	旗	flag: Diego Garcia
Flags	🇩🇯	旗	flag: Djibouti
Flags	🇩🇰	旗	flag: Denmark
Flags	🇩🇲	旗	flag: Dominica
Flags	🇩🇴	旗	flag: Dominican Republic
Flags	🇩🇿	旗	flag: Algeria
Flags	🇪🇦	旗	flag: Ceuta & Melilla
Flags	🇪🇨	旗	flag: Ecuador
Flags	🇪🇪	旗	flag: Estonia
Flags	🇪🇬	旗	flag: Egypt
Flags	🇪🇭	旗	flag: Western Sahara
Flags	🇪🇷	旗	flag: Eritrea
Flags	🇪🇸	旗	flag: Spain
Flags	🇪🇹	旗	flag: Ethiopia
Flags	🇪🇺	旗	flag: European Union
Flags	🇫🇮	旗	flag: Finland
Flags	🇫🇯	旗	flag: Fiji
Flags	🇫🇰	旗	flag: Falkland Islands
Flags	🇫🇲	旗	flag: Micronesia
Flags	🇫🇴	旗	flag: Faroe Islands
Flags	🇫🇷	旗	flag: France
Flags	🇬🇦	旗	flag: Gabon
Flags	🇬🇧	旗	flag: United Kingdom
Flags	🇬🇩	旗	flag: Grenada
Flags	🇬🇪	旗	flag: Georgia
Flags	🇬🇫	旗	flag: French Guiana
Flags	🇬🇬	旗	flag: Guernsey
Flags	🇬🇭	旗	flag: Ghana
Flags	🇬🇮	旗	flag: Gibraltar
Flags	🇬🇱	旗	flag: Greenland
Flags	🇬🇲	旗	flag: Gambia
Flags	🇬🇳	旗	flag: Guinea
Flags	🇬🇵	旗	flag: Guadeloupe
Flags	🇬🇶	旗	flag: Equatorial Guinea
Flags	🇬🇷	旗	flag: Greece
Flags	🇬🇸	旗	flag: South Georgia & South Sandwich Islands
Flags	🇬🇹	旗	flag: Guatemala
Flags	🇬🇺	旗	flag: Guam
Flags	🇬🇼	旗	flag: Guinea-Bissau
Flags	🇬🇾	旗	flag: Guyana
Flags	🇭🇰	旗	flag: Hong Kong SAR China
Flags	🇭🇲	旗	flag: Heard Island & McDonald Islands
Flags	🇭🇳	旗	flag: Honduras
Flags	🇭🇷	旗	flag: Croatia
Flags	🇭🇹	旗	flag: Haiti
Flags	🇭🇺	旗	flag: Hungary
Flags	🇮🇨	旗	flag: Canary Islands
Flags	🇮🇩	旗	flag: Indonesia
Flags	🇮🇪	旗	flag: Ireland
Flags	🇮🇱	旗	flag: Israel
Flags	🇮🇲	旗	flag: Isle of Man
Flags	🇮🇳	旗	flag: India
Flags	🇮🇴	旗	flag: British Indian Ocean Territory
Flags	🇮🇶	旗	flag: Iraq
Flags	🇮🇷	旗	flag: Iran
Flags	🇮🇸	旗	flag: Iceland
Flags	🇮🇹	旗	flag: Italy
Flags	🇯🇪	旗	flag: Jersey
Flags	🇯🇲	旗	flag: Jamaica
Flags	🇯🇴	旗	flag: Jordan
Flags	🇯🇵	旗	flag: Japan
Flags	🇰🇪	旗	flag: Kenya
Flags	🇰🇬	旗	flag: Kyrgyzstan
Flags	🇰🇭	旗	flag: Cambodia
Flags	🇰🇮	旗	flag: Kiribati
Flags	🇰🇲	旗	flag: Comoros
Flags	🇰🇳	旗	flag: St. Kitts & Nevis
Flags	🇰🇵	旗	flag: North Korea
Flags	🇰🇷	旗	flag: South Korea
Flags	🇰🇼	旗	flag: Kuwait
Flags	🇰🇾	旗	flag: Cayman Islands
Flags	🇰🇿	旗	flag: Kazakhstan
Flags	🇱🇦	旗	flag: Laos
Flags	🇱🇧	旗	flag: Lebanon
Flags	🇱🇨	旗	flag: St. Lucia
Flags	🇱🇮	旗	flag: Liechtenstein
Flags	🇱🇰	旗	flag: Sri Lanka
Flags	🇱🇷	旗	flag: Liberia
Flags	🇱🇸	旗	flag: Lesotho
Flags	🇱🇹	旗	flag: Lithuania
Flags	🇱🇺	旗	flag: Luxembourg
Flags	🇱🇻	旗	flag: Latvia
Flags	🇱🇾	旗	flag: Libya
Flags	🇲🇦	旗	flag: Morocco
Flags	🇲🇨	旗	flag: Monaco
Flags	🇲🇩	旗	flag: Moldova
Flags	🇲🇪	旗	flag: Montenegro
Flags	🇲🇫	旗	flag: St. Martin
Flags	🇲🇬	旗	flag: Madagascar
Flags	🇲🇭	旗	flag: Marshall Islands
Flags	🇲🇰	旗	flag: North Macedonia
Flags	🇲🇱	旗	flag: Mali
Flags	🇲🇲	旗	flag: Myanmar (Burma)
Flags	🇲🇳	旗	flag: Mongolia
Flags	🇲🇴	旗	flag: Macao SAR China
Flags	🇲🇵	旗	flag: Northern Mariana Islands
Flags	🇲🇶	旗	flag: Martinique
Flags	🇲🇷	旗	flag: Mauritania
Flags	🇲🇸	旗	flag: Montserrat
Flags	🇲🇹	旗	flag: Malta
Flags	🇲🇺	旗	flag: Mauritius
Flags	🇲🇻	旗	flag: Maldives
Flags	🇲🇼	旗	flag: Malawi
Flags	🇲🇽	旗	flag: Mexico
Flags	🇲🇾	旗	flag: Malaysia
Flags	🇲🇿	旗	flag: Mozambique
Flags	🇳🇦	旗	flag: Namibia
Flags	🇳🇨	旗	flag: New Caledonia
Flags	🇳🇪	旗	flag: Niger
Flags	🇳🇫	旗	flag: Norfolk Island
Flags	🇳🇬	旗	flag: Nigeria
Flags	🇳🇮	旗	flag: Nicaragua
Flags	🇳🇱	旗	flag: Netherlands
Flags	🇳🇴	旗	flag: Norway
Flags	🇳🇵	旗	flag: Nepal
Flags	🇳🇷	旗	flag: Nauru
Flags	🇳🇺	旗	flag: Niue
Flags	🇳🇿	旗	flag: New Zealand
Flags	🇴🇲	旗	flag: Oman
Flags	🇵🇦	旗	flag: Panama
Flags	🇵🇪	旗	flag: Peru
Flags	🇵🇫	旗	flag: French Polynesia
Flags	🇵🇬	旗	flag: Papua New Guinea
Flags	🇵🇭	旗	flag: Philippines
Flags	🇵🇰	旗	flag: Pakistan
Flags	🇵🇱	旗	flag: Poland
Flags	🇵🇲	旗	flag: St. Pierre & Miquelon
Flags	🇵🇳	旗	flag: Pitcairn Islands
Flags	🇵🇷	旗	flag: Puerto Rico
Flags	🇵🇸	旗	flag: Palestinian Territories
Flags	🇵🇹	旗	flag: Portugal
Flags	🇵🇼	旗	flag: Palau
Flags	🇵🇾	旗	flag: Paraguay
Flags	🇶🇦	旗	flag: Qatar
Flags	🇷🇪	旗	flag: Réunion
Flags	🇷🇴	旗	flag: Romania
Flags	🇷🇸	旗	flag: Serbia
Flags	🇷🇺	旗	flag: Russia
Flags	🇷🇼	旗	flag: Rwanda
Flags	🇸🇦	旗	flag: Saudi Arabia
Flags	🇸🇧	旗	flag: Solomon Islands
Flags	🇸🇨	旗	flag: Seychelles
Flags	🇸🇩	旗	flag: Sudan
Flags	🇸🇪	旗	flag: Sweden
Flags	🇸🇬	旗	flag: Singapore
Flags	🇸🇭	旗	flag: St. Helena, Ascension & Tristan da Cunha
Flags	🇸🇮	旗	flag: Slovenia
Flags	🇸🇯	旗	flag: Svalbard & Jan Mayen
Flags	🇸🇰	旗	flag: Slovakia
Flags	🇸🇱	旗	flag: Sierra Leone
Flags	🇸🇲	旗	flag: San Marino
Flags	🇸🇳	旗	flag: Senegal
Flags	🇸🇴	旗	flag: Somalia
Flags	🇸🇷	旗	flag: Suriname
Flags	🇸🇸	旗	flag: South Sudan
Flags	🇸🇹	旗	flag: São Tomé & Príncipe
Flags	🇸🇻	旗	flag: El Salvador
Flags	🇸🇽	旗	flag: Sint Maarten
Flags	🇸🇾	旗	flag: Syria
Flags	🇸🇿	旗	flag: Eswatini
Flags	🇹🇦	旗	flag: Tristan da Cunha
Flags	🇹🇨	旗	flag: Turks & Caicos Islands
Flags	🇹🇩	旗	flag: Chad
Flags	🇹🇫	旗	flag: French Southern and Antarctic Lands
Flags	🇹🇬	旗	flag: Togo
Flags	🇹🇭	旗	flag: Thailand
Flags	🇹🇯	旗	flag: Tajikistan
Flags	🇹🇰	旗	flag: Tokelau
Flags	🇹🇱	旗	flag: Timor-Leste
Flags	🇹🇲	旗	flag: Turkmenistan
Flags	🇹🇳	旗	flag: Tunisia
Flags	🇹🇴	旗	flag: Tonga
Flags	🇹🇷	旗	flag: Türkiye
Flags	🇹🇹	旗	flag: Trinidad & Tobago
Flags	🇹🇻	旗	flag: Tuvalu
Flags	🇹🇼	旗	flag: Taiwan
Flags	🇹🇿	旗	flag: Tanzania
Flags	🇺🇦	旗	flag: Ukraine
Flags	🇺🇬	旗	flag: Uganda
Flags	🇺🇲	旗	flag: U.S. Outlying Islands
Flags	🇺🇳	旗	flag: United Nations
Flags	🇺🇸	旗	flag: United States
Flags	🇺🇾	旗	flag: Uruguay
Flags	🇺🇿	旗	flag: Uzbekistan
Flags	🇻🇦	旗	flag: Vatican City
Flags	🇻🇨	旗	flag: St. Vincent & Grenadines
Flags	🇻🇪	旗	flag: Venezuela
Flags	🇻🇬	旗	flag: British Virgin Islands
Flags	🇻🇮	旗	flag: U.S. Virgin Islands
Flags	🇻🇳	旗	flag: Vietnam
Flags	🇻🇺	旗	flag: Vanuatu
Flags	🇼🇫	旗	flag: Wallis & Futuna
Flags	🇼🇸	旗	flag: Samoa
Flags	🇽🇰	旗	flag: Kosovo
Flags	🇾🇪	旗	flag: Yemen
Flags	🇾🇹	旗	flag: Mayotte
Flags	🇿🇦	旗	flag: South Africa
Flags	🇿🇲	旗	flag: Zambia
Flags	🇿🇼	旗	flag: Zimbabwe
Flags	🏴󠁧󠁢󠁥󠁮󠁧󠁿	旗	flag: England
Flags	🏴󠁧󠁢󠁳󠁣󠁴󠁿	旗	flag: Scotland
Flags	🏴󠁧󠁢󠁷󠁬󠁳󠁿	旗	flag: Wales
